,PassengerId,Survived,Age,SibSp,Parch,Fare,Cabin_No,Cabin_Yes,Embarked_C,Embarked_Q,Embarked_S,Pclass_1,Pclass_2,Pclass_3,Sex_female,Sex_male,Age_scaled,Fare_scaled
308,0.025895336060294823
309,0.025895336060294823
310,-0.4145612266675711
311,-0.855017789395437
312,-0.26774237242494914
313,-0.12092351818232715
314,0.9802178886373377
315,-0.26774237242494914
316,-0.4145612266675711
317,1.7877215869717586
318,0.09930476318160582
319,0.7599896072734047
320,-0.5613800809101931
321,-0.19433294530363815
322,0.025895336060294823
323,-0.5613800809101931
324,-1.3784367714061623
325,0.46635189878816075
326,2.3015875768209355
327,0.46635189878816075
328,0.09930476318160582
329,-1.001836643638059
330,-0.4649433399913791
331,1.1637414564406152
332,0.6131707530307827
333,-1.001836643638059
334,0.13056821852426218
335,-0.12479908351711029
336,-0.047514091061016166
337,0.8333990343947157
338,1.1270367428799597
339,1.1270367428799597
340,-2.029568623336413
341,-0.4145612266675711
342,-0.12092351818232715
343,-0.3411517995462601
344,0.46635189878816075
345,-0.4145612266675711
346,0.7599896072734047
347,-0.21715090849733476
348,-1.956159196215102
349,0.9068084615160267
350,-0.4879706537888821
351,2.2259145321443947
352,-1.07524607075937
353,-0.3411517995462601
354,-0.009472948449595153
355,-0.12092351818232715
356,-0.5613800809101931
357,0.6131707530307827
358,-0.5334761858066933
359,-0.5334761858066933
360,0.7599896072734047
361,-0.047514091061016166
362,1.1270367428799597
363,0.39294247166684976
364,0.25559235833429905
365,0.025895336060294823
366,2.2281781496996245
367,-0.4970508961965141
368,0.4146587639867299
369,-0.4145612266675711
370,-0.3411517995462601
371,-0.855017789395437
372,-0.781608362274126
373,-0.5613800809101931
374,-1.956159196215102
375,0.1686615092688564
376,-0.5613800809101931
377,-0.19433294530363815
378,-0.7081989351528151
379,-0.781608362274126
380,0.9068084615160267
381,-2.102978050457724
382,0.1727141903029168
383,0.39294247166684976
384,-0.12479908351711029
385,-0.855017789395437
386,-2.102978050457724
387,0.46635189878816075
388,-0.7158642648215303
389,-0.928427216516748
390,0.46635189878816075
391,-0.634789508031504
392,-0.12092351818232715
393,-0.4879706537888821
394,-0.4145612266675711
395,-0.5613800809101931
396,0.09930476318160582
397,1.2004461700012707
398,-0.4879706537888821
399,-0.12092351818232715
400,0.6865801801520938
401,-0.26774237242494914
402,-0.634789508031504
403,-0.12092351818232715
404,-0.7081989351528151
405,0.31953304454553877
406,1.5674933056078255
407,-1.956159196215102
408,-0.634789508031504
409,-1.6397978167207696
410,-0.12479908351711029
411,-0.6581840000528763
412,0.24612361742422778
413,0.39674636968978044
414,1.0536273157586487
415,0.07770233463071162
416,0.31953304454553877
417,-0.855017789395437
418,0.025895336060294823
419,-1.4422932063659248
420,-0.12479908351711029
421,-0.634789508031504
422,-0.047514091061016166
423,-0.12092351818232715
424,-0.855017789395437
425,0.009950524380384193
426,-0.12092351818232715
427,-0.781608362274126
428,0.4146587639867299
429,0.1727141903029168
430,-0.12092351818232715
431,-0.21715090849733476
432,0.9068084615160267
433,-0.928427216516748
434,1.4940838784865147
435,-1.1486554978806809
436,-0.634789508031504
437,-0.4145612266675711
438,2.5218158581848686
439,0.09930476318160582
440,1.1270367428799597
441,-0.7081989351528151
442,-0.3411517995462601
443,-0.12092351818232715
444,-0.45299602500309943
445,-1.8827497690937909
446,-1.222064925001992
447,0.31953304454553877
448,-1.8093403419724798
449,1.6409027327291366
450,0.46635189878816075
451,-0.4065596865035227
452,0.025895336060294823
453,1.4206744513652036
454,0.07770233463071162
455,-0.047514091061016166
456,2.5952252853061797
457,1.0580332227234028
458,1.4940838784865147
459,0.4146587639867299
460,1.3472650242438926
461,0.31953304454553877
462,1.2738555971225816
463,1.3472650242438926
464,0.07770233463071162
465,0.6131707530307827
466,0.39674636968978044
467,1.9345404412143805
468,-0.7158642648215303
469,-2.1213304072380517
470,0.009950524380384193
471,0.6131707530307827
472,0.24612361742422778
473,-0.4879706537888821
474,-0.5613800809101931
475,1.1020430760109836
476,0.31953304454553877
477,-0.047514091061016166
478,-0.5613800809101931
479,-2.029568623336413
480,-1.5157026334872359
481,0.39674636968978044
482,1.4940838784865147
483,2.4484064310635576
484,-0.3411517995462601
485,-1.6397978167207696
486,0.39294247166684976
487,2.0813592954570024
488,0.025895336060294823
489,-1.5157026334872359
490,-0.4065596865035227
491,-0.634789508031504
492,1.8611310140930695
493,3.0356818480340455
494,-0.634789508031504
495,-0.8407180116916299
496,1.7877215869717586
497,-0.28569279074374376
498,-0.3411517995462601
499,-0.4145612266675711
500,-0.928427216516748
501,-0.634789508031504
502,-0.20749284700517673
503,0.5397613259094718
504,-1.001836643638059
505,-0.855017789395437
506,0.24612361742422778
507,1.48669957293796
508,-0.12092351818232715
509,-0.26774237242494914
510,-0.047514091061016166
511,0.07770233463071162
512,0.46635189878816075
513,1.7877215869717586
514,-0.4145612266675711
515,1.2738555971225816
516,0.31953304454553877
517,0.3322878305503287
518,0.46635189878816075
519,0.1727141903029168
520,0.025895336060294823
521,-0.5613800809101931
522,-0.009472948449595153
523,1.0536273157586487
524,-0.4970508961965141
525,0.7966943208340602
526,1.4940838784865147
527,0.6510133127118151
528,0.6865801801520938
529,-0.4879706537888821
530,-2.029568623336413
531,-0.4970508961965141
532,-0.928427216516748
533,-1.5881061329765471
534,0.025895336060294823
535,-1.662521487729858
536,1.1270367428799597
537,0.025895336060294823
538,-0.39032018849361816
539,-0.5613800809101931
540,0.46635189878816075
541,-1.5157026334872359
542,-1.368883779244614
543,0.1727141903029168
544,1.4940838784865147
545,2.5218158581848686
546,-0.781608362274126
547,0.23107646744064916
548,0.24612361742422778
549,-1.589112060608547
550,-0.928427216516748
551,-0.19433294530363815
552,-0.23974218885420048
553,-0.5613800809101931
554,-0.5613800809101931
555,2.3749970039422466
556,1.3472650242438926
557,0.6510133127118151
558,0.6865801801520938
559,0.46635189878816075
560,0.4146587639867299
561,0.7599896072734047
562,-0.12092351818232715
563,0.07770233463071162
564,0.07770233463071162
565,-0.4145612266675711
566,-0.781608362274126
567,-0.047514091061016166
568,-0.4970508961965141
569,0.1727141903029168
570,2.3749970039422466
571,1.7143121598504476
572,0.46635189878816075
573,0.4146587639867299
574,-1.001836643638059
575,-0.781608362274126
576,0.31953304454553877
577,0.6865801801520938
578,-0.703047962226493
579,0.1727141903029168
580,-0.3411517995462601
581,0.6865801801520938
582,1.7877215869717586
583,0.46635189878816075
584,-0.04436198901026628
585,-0.855017789395437
586,1.2738555971225816
587,2.2281781496996245
588,-0.5613800809101931
589,0.07770233463071162
590,0.39294247166684976
591,1.6409027327291366
592,1.2738555971225816
593,-0.16082930238324772
594,0.5397613259094718
595,0.46635189878816075
596,-0.38502456649371886
597,1.4206744513652036
598,-0.009472948449595153
599,1.4206744513652036
600,-0.4145612266675711
601,-0.12479908351711029
602,0.5776522134633622
603,1.0536273157586487
604,0.39294247166684976
605,0.46635189878816075
606,0.025895336060294823
607,-0.19433294530363815
608,-0.5613800809101931
609,0.7599896072734047
610,0.6865801801520938
611,-0.13055946079644234
612,0.25559235833429905
613,0.4146587639867299
614,0.39294247166684976
615,-0.4145612266675711
616,0.31953304454553877
617,-0.26774237242494914
618,-1.8827497690937909
619,-0.26774237242494914
620,-0.19433294530363815
621,0.9068084615160267
622,-0.7081989351528151
623,-0.634789508031504
624,-0.634789508031504
625,2.3015875768209355
626,2.0079498683356913
627,-0.634789508031504
628,-0.26774237242494914
629,-0.7158642648215303
630,3.6963666921258445
631,1.5674933056078255
632,0.1727141903029168
633,0.6744510956388592
634,-1.5157026334872359
635,-0.12092351818232715
636,0.1727141903029168
637,0.09930476318160582
638,0.8333990343947157
639,-0.21715090849733476
640,-0.7081989351528151
641,-0.4145612266675711
642,-2.029568623336413
643,-0.00575160832883484
644,-2.1213304072380517
645,1.3472650242438926
646,-0.781608362274126
647,1.9345404412143805
648,0.1072612089832795
649,-0.4879706537888821
650,-0.12479908351711029
651,-0.855017789395437
652,-0.634789508031504
653,-0.23974218885420048
654,-0.855017789395437
655,-0.4145612266675711
656,-0.12479908351711029
657,0.1727141903029168
658,-0.4879706537888821
659,2.0813592954570024
660,1.4940838784865147
661,0.7599896072734047
662,1.2738555971225816
663,0.46635189878816075
664,-0.7081989351528151
665,0.1727141903029168
666,-0.3411517995462601
667,-0.15649374316049675
668,0.9802178886373377
669,0.6930532867860657
670,0.7599896072734047
671,0.09930476318160582
672,2.9622724209127345
673,0.09930476318160582
674,0.39674636968978044
675,-0.855017789395437
676,-0.3778565131069156
677,-0.855017789395437
678,0.9802178886373377
679,0.46635189878816075
680,-0.45299602500309943
681,-0.19433294530363815
682,-0.7081989351528151
683,-1.1486554978806809
684,2.2281781496996245
685,-0.3411517995462601
686,-1.1486554978806809
687,-0.781608362274126
688,-0.855017789395437
689,-1.07524607075937
690,0.09930476318160582
691,-1.8827497690937909
692,-0.00575160832883484
693,-0.3411517995462601
694,2.2281781496996245
695,1.6409027327291366
696,1.0536273157586487
697,-0.7158642648215303
698,1.4206744513652036
699,0.9068084615160267
700,-0.855017789395437
701,0.39294247166684976
702,-0.855017789395437
703,-0.3411517995462601
704,-0.26774237242494914
705,0.6865801801520938
706,1.1270367428799597
707,0.9068084615160267
708,-0.5613800809101931
709,-0.921092443692182
710,-0.4145612266675711
711,1.48669957293796
712,1.3472650242438926
713,-0.047514091061016166
714,1.6409027327291366
715,-0.781608362274126
716,0.6131707530307827
717,-0.19433294530363815
718,-0.17165868861103573
719,0.24612361742422778
720,-1.7359309148511688
721,-0.928427216516748
722,0.31953304454553877
723,1.4940838784865147
724,-0.19433294530363815
725,-0.7081989351528151
726,0.025895336060294823
727,-0.7158642648215303
728,-0.3411517995462601
729,-0.3411517995462601
730,-0.047514091061016166
731,-1.368883779244614
732,0.39674636968978044
733,-0.4879706537888821
734,-0.4879706537888821
735,-0.08421880462167165
736,1.3472650242438926
737,0.39294247166684976
738,-0.12479908351711029
739,-0.12479908351711029
740,0.644489545404301
741,0.46635189878816075
742,-0.634789508031504
743,-0.4145612266675711
744,0.09930476318160582
745,2.9622724209127345
746,-1.001836643638059
747,0.025895336060294823
748,-0.781608362274126
749,0.09930476318160582
750,-1.8827497690937909
751,-1.7359309148511688
752,0.24612361742422778
753,-0.4879706537888821
754,1.3472650242438926
755,-2.1272031614077562
756,-0.12092351818232715
757,-0.855017789395437
758,0.31953304454553877
759,0.24612361742422778
760,-0.39032018849361816
761,0.8333990343947157
762,-0.7081989351528151
763,0.46635189878816075
764,-1.001836643638059
765,1.5674933056078255
766,0.6994196637399629
767,0.06260004962095032
768,0.2865851251452707
769,0.1727141903029168
770,-0.4145612266675711
771,1.3472650242438926
772,2.0079498683356913
773,-0.009472948449595153
774,1.7877215869717586
775,-0.855017789395437
776,0.4146587639867299
777,-1.8093403419724798
778,-0.7158642648215303
779,0.9802178886373377
780,-1.222064925001992
781,-0.928427216516748
782,-0.047514091061016166
783,-0.9875988706825178
784,-0.3411517995462601
785,-0.3411517995462601
786,-0.855017789395437
787,-1.589112060608547
788,-2.102978050457724
789,1.2004461700012707
790,0.4146587639867299
791,-1.001836643638059
792,-1.3784367714061623
793,1.5222205572661014
794,-0.3411517995462601
795,0.6865801801520938
796,1.4206744513652036
797,0.09930476318160582
798,0.025895336060294823
799,0.025895336060294823
800,0.31953304454553877
801,0.09930476318160582
802,-1.368883779244614
803,-2.145555518188084
804,-0.19433294530363815
805,0.09930476318160582
806,0.6865801801520938
807,-0.855017789395437
808,0.6865801801520938
809,0.24612361742422778
810,-0.26774237242494914
811,0.6865801801520938
812,0.39294247166684976
813,-1.7359309148511688
814,0.06260004962095032
815,0.6744510956388592
816,-0.4879706537888821
817,0.09930476318160582
818,0.9802178886373377
819,-1.4422932063659248
820,1.6409027327291366
821,-0.19433294530363815
822,0.6131707530307827
823,-0.19433294530363815
824,-2.029568623336413
825,0.4001277115702989
826,-0.00575160832883484
827,-2.102978050457724
828,0.4146587639867299
829,2.3749970039422466
830,-1.07524607075937
831,-2.1154576530683467
832,-0.4970508961965141
833,-0.4879706537888821
834,-0.855017789395437
835,0.6865801801520938
836,-0.634789508031504
837,0.07770233463071162
838,0.1727141903029168
839,1.560956205391542
840,-0.7081989351528151
841,-1.001836643638059
842,0.025895336060294823
843,0.3562377581061943
844,-0.928427216516748
845,0.9068084615160267
846,-1.3784367714061623
847,0.39294247166684976
848,-0.12092351818232715
849,1.0510406967240855
850,-1.8827497690937909
851,3.2559101293979786
852,-1.5157026334872359
853,-1.001836643638059
854,1.0536273157586487
855,-0.855017789395437
856,1.1270367428799597
857,1.5674933056078255
858,-0.4145612266675711
859,-0.4970508961965141
860,0.8333990343947157
861,-0.634789508031504
862,1.3472650242438926
863,-1.3784367714061623
864,-0.4145612266675711
865,0.9068084615160267
866,-0.19433294530363815
867,0.09930476318160582
868,-0.2693655168144183
869,-1.8827497690937909
870,-0.26774237242494914
871,1.2738555971225816
872,0.24612361742422778
873,1.2738555971225816
874,-0.12092351818232715
875,-1.07524607075937
876,-0.7081989351528151
877,-0.781608362274126
878,-0.12479908351711029
879,1.9345404412143805
880,-0.3411517995462601
881,0.24612361742422778
882,-0.5613800809101931
883,-0.12092351818232715
884,-0.3411517995462601
885,0.6865801801520938
886,-0.19433294530363815
887,-0.781608362274126
888,-0.9875988706825178
889,-0.26774237242494914
890,0.1727141903029168
0,-0.5024451714361923
1,0.7868452935884461
2,-0.4888542575852486
3,0.4207302360686478
4,-0.4863374216869257
5,-0.47811642890864375
6,0.395813560675251
7,-0.22408312108167944
8,-0.4242561406845337
9,-0.04295550208861426
10,-0.312172377522981
11,-0.11384570873513637
12,-0.4863374216869257
13,-0.01870931177853076
14,-0.4902797934380587
15,-0.3262666585535892
16,-0.06199888922968463
17,-0.3866707201133388
18,-0.2859972841804228
19,-0.5029485386158568
20,-0.12491978668775715
21,-0.3866707201133388
22,-0.4867562231804066
23,0.06635974158478332
24,-0.22408312108167944
25,-0.016444159470040135
26,-0.5029485386158568
27,4.647001076532463
28,-0.48977642625839407
29,-0.4894421904510968
30,-0.09027201697708476
31,2.301728820789
32,-0.49237782784290063
33,-0.43700743807979686
34,1.0060617003323709
35,0.39858208016340624
36,-0.5028639729296732
37,-0.4863374216869257
38,-0.2859972841804228
39,-0.42207354059350805
40,-0.4576454924460446
41,-0.22559322262067316
42,-0.4894421904510968
43,0.18876253192945994
44,-0.48977642625839407
45,-0.4863374216869257
46,-0.3363340021468808
47,-0.49237782784290063
48,-0.21191774308354583
49,-0.29002422161773944
50,0.1506737441786005
51,-0.4913710934835715
52,0.8964967865378598
53,-0.12491978668775715
54,0.5995101505357573
55,0.06635974158478332
56,-0.43700743807979686
57,-0.5028639729296732
58,-0.08968408411123653
59,0.2958951755118318
60,-0.5028639729296732
61,0.962353321387736
62,1.0323213593611125
63,-0.08666388103324908
64,-0.09027201697708476
65,-0.3414522396297103
66,-0.43700743807979686
67,-0.4841568350646187
68,-0.4888542575852486
69,-0.47400492578514347
70,-0.43700743807979686
71,0.2958951755118318
72,0.8314778546749452
73,-0.3573908580066095
74,0.48910360681684706
75,-0.494391296561559
76,-0.4894421904510968
77,-0.4863374216869257
78,-0.06451572512800753
79,-0.397241430886295
80,-0.46720946885967163
81,-0.45714212526638004
82,-0.49162277707340374
83,0.29992211294914856
84,-0.43700743807979686
85,-0.32928686163157667
86,0.04370821849987721
87,-0.4863374216869257
88,4.647001076532463
89,-0.4863374216869257
90,-0.4863374216869257
91,-0.4902797934380587
92,0.5833178351003071
93,-0.23415046467497105
94,-0.5024451714361923
95,-0.4863374216869257
96,0.0493298231623713
97,0.6272778976347743
98,-0.18532384824750675
99,-0.12491978668775715
100,-0.4894421904510968
101,-0.4894421904510968
102,0.907737982394129
103,-0.4741720436887921
104,-0.4888542575852486
105,-0.4894421904510968
106,-0.494391296561559
107,-0.4918744606632361
108,-0.4894421904510968
109,-0.1621689579829361
110,0.39858208016340624
111,-0.3573908580066095
112,-0.4863374216869257
113,-0.4505983519307405
114,-0.3573083057891445
115,-0.4888542575852486
116,-0.49237782784290063
117,-0.22559322262067316
118,4.335332226633905
119,-0.01870931177853076
120,0.8314778546749452
121,-0.4863374216869257
122,-0.04295550208861426
123,-0.3866707201133388
124,0.907737982394129
125,-0.42207354059350805
126,-0.49237782784290063
127,-0.5046257580584992
128,-0.19824427701513722
129,-0.5079822104125026
130,-0.4894421904510968
131,-0.5064721088735089
132,-0.35646868933346404
133,-0.12491978668775715
134,-0.3866707201133388
135,-0.3454791770670269
136,-0.11921562980779811
137,0.4207302360686478
138,-0.4628462821463391
139,0.9462455716384695
140,-0.3414522396297103
141,-0.49237782784290063
142,-0.32928686163157667
143,-0.5125125150294839
144,-0.41687275089321363
145,0.09152810056801232
146,-0.49145565916975514
147,0.04370821849987721
148,-0.12491978668775715
149,-0.3866707201133388
150,-0.39623469652696586
151,0.6925485130875209
152,-0.4863374216869257
153,-0.35646868933346404
154,-0.5011867534870308
155,0.5874293382238074
156,-0.49271407711891657
157,-0.4863374216869257
158,-0.47400492578514347
159,0.7519458402879414
160,-0.32425318983493084
161,-0.331300330350235
162,-0.4918744606632361
163,-0.47400492578514347
164,0.1506737441786005
165,-0.2351571990343002
166,0.4589861417231558
167,-0.08666388103324908
168,-0.12642988822675086
169,0.48910360681684706
170,0.026090367211616904
171,-0.06199888922968463
172,-0.4242561406845337
173,-0.4888542575852486
174,-0.030371322596999754
175,-0.4902797934380587
176,-0.13565761536436197
177,-0.07030444769415023
178,-0.3866707201133388
179,-0.6484216535389205
180,0.7519458402879414
181,-0.34539461138084326
182,-0.016444159470040135
183,0.13683114673782454
184,-0.20495516825442542
185,0.3583127057902398
186,-0.3363340021468808
187,-0.11384570873513637
188,-0.3363340021468808
189,-0.4894421904510968
190,-0.3866707201133388
191,-0.3866707201133388
192,-0.4902797934380587
193,-0.12491978668775715
194,-0.09027201697708476
195,2.301728820789
196,-0.49237782784290063
197,-0.47920571548543794
198,-0.49237782784290063
199,-0.3866707201133388
200,-0.45714212526638004
201,0.7519458402879414
202,-0.5176307525123133
203,-0.5029485386158568
204,-0.4863374216869257
205,-0.43776248884929375
206,-0.32928686163157667
207,-0.2701412180209885
208,-0.49237782784290063
209,-0.024246350754841113
210,-0.5064721088735089
211,-0.22559322262067316
212,-0.5024451714361923
213,-0.3866707201133388
214,-0.49237782784290063
215,1.6323350375212924
216,-0.4888542575852486
217,-0.10478509950117394
218,0.8876878608937296
219,-0.43700743807979686
220,-0.4863374216869257
221,-0.3866707201133388
222,-0.4863374216869257
223,-0.4894421904510968
224,1.163700193253568
225,-0.4601623283443675
226,-0.43700743807979686
227,-0.5024451714361923
228,-0.3866707201133388
229,-0.13565761536436197
230,1.0323213593611125
231,-0.4918744606632361
232,-0.3766033765200472
233,-0.016444159470040135
234,-0.43700743807979686
235,-0.49640476528021726
236,-0.12491978668775715
237,-0.11988611489111134
238,-0.43700743807979686
239,-0.4012683683236117
240,-0.3573908580066095
241,-0.3363340021468808
242,-0.43700743807979686
243,-0.5049620073345151
244,-0.5029485386158568
245,1.163700193253568
246,-0.4918744606632361
247,-0.35646868933346404
248,0.40974072380221066
249,-0.12491978668775715
250,-0.5024451714361923
251,-0.43776248884929375
252,-0.11384570873513637
253,-0.32425318983493084
254,-0.2414492887801075
255,-0.3414522396297103
256,0.9462455716384695
257,1.093228788100527
258,9.667166525013505
259,-0.12491978668775715
260,-0.49237782784290063
261,-0.016444159470040135
262,0.955306180872432
263,-0.6484216535389205
264,-0.49237782784290063
265,-0.43700743807979686
266,0.1506737441786005
267,-0.4918744606632361
268,2.441497778832105
269,2.0825124140450755
270,-0.024246350754841113
271,-0.6484216535389205
272,-0.255795253400548
273,-0.05042144409739929
274,-0.49237782784290063
275,0.921244330558889
276,-0.49237782784290063
277,-0.6484216535389205
278,-0.06199888922968463
279,-0.24069423801061057
280,-0.49237782784290063
281,-0.4902797934380587
282,-0.45714212526638004
283,-0.4863374216869257
284,-0.12491978668775715
285,-0.47400492578514347
286,-0.45714212526638004
287,-0.4894421904510968
288,-0.3866707201133388
289,-0.49237782784290063
290,0.9391984311231651
291,1.1854295476653287
292,-0.3891875560116617
293,-0.4702296719376591
294,-0.4894421904510968
295,-0.09027201697708476
296,-0.5028639729296732
297,2.4029901895877646
298,-0.034313694348132716
299,4.335332226633905
300,-0.49237782784290063
301,-0.18029017645086096
302,-0.6484216535389205
303,-0.3997582667846179
304,-0.4863374216869257
305,2.4029901895877646
306,1.5841789061771412
307,1.5442457810799908
308,-0.16518916106092355
309,0.49782998024351216
310,1.0259447039291216
311,4.634416897040849
312,-0.12491978668775715
313,-0.4894421904510968
314,-0.11988611489111134
315,-0.4902797934380587
316,-0.12491978668775715
317,-0.36653603292675563
318,2.671117778445337
319,2.059693773056521
320,-0.5024451714361923
321,-0.4894421904510968
322,-0.3997582667846179
323,-0.06451572512800753
324,0.7519458402879414
325,2.0825124140450755
326,-0.5228315422126077
327,-0.3866707201133388
328,-0.2351571990343002
329,0.5189714017894245
330,-0.18029017645086096
331,-0.07458306872129913
332,2.441497778832105
333,-0.2859972841804228
334,2.042579288947925
335,-0.4894421904510968
336,0.6925485130875209
337,2.059693773056521
338,-0.4863374216869257
339,0.06635974158478332
340,-0.12491978668775715
341,4.647001076532463
342,-0.3866707201133388
343,-0.3866707201133388
344,-0.3866707201133388
345,-0.3866707201133388
346,-0.3866707201133388
347,-0.32425318983493084
348,-0.32828012727224753
349,-0.47400492578514347
350,-0.4626791642426904
351,0.05629239799149171
352,-0.5028639729296732
353,-0.29002422161773944
354,-0.5029485386158568
355,-0.45714212526638004
356,0.4589861417231558
357,-0.3866707201133388
358,-0.48977642625839407
359,-0.48977642625839407
360,-0.08666388103324908
361,-0.09027201697708476
362,-0.3573908580066095
363,-0.5064721088735089
364,-0.3363340021468808
365,-0.5024451714361923
366,0.8667135572514657
367,-0.5028639729296732
368,-0.49237782784290063
369,0.7469121684912956
370,0.4678796330534696
371,-0.5176307525123133
372,-0.4863374216869257
373,2.0825124140450755
374,-0.22408312108167944
375,1.0060617003323709
376,-0.5024451714361923
377,3.610064686423428
378,-0.5676312212027554
379,-0.4918744606632361
380,3.9327230485884233
381,-0.33146744825388363
382,-0.4888542575852486
383,0.39858208016340624
384,-0.4894421904510968
385,0.8314778546749452
386,0.2958951755118318
387,-0.3866707201133388
388,-0.49279662933638163
389,-0.40680540729992204
390,1.7677408088510642
391,-0.49145565916975514
392,-0.4888542575852486
393,1.6323350375212924
394,-0.312172377522981
395,-0.49145565916975514
396,-0.4902797934380587
397,-0.12491978668775715
398,-0.43700743807979686
399,-0.393717860628643
400,-0.4888542575852486
401,-0.4863374216869257
402,-0.4505983519307405
403,-0.32928686163157667
404,-0.47400492578514347
405,-0.22559322262067316
406,-0.49237782784290063
407,-0.2708962687904854
408,-0.4918744606632361
409,-0.13565761536436197
410,-0.4894421904510968
411,-0.5103319284071769
412,1.163700193253568
413,-0.6484216535389205
414,-0.4888542575852486
415,-0.4863374216869257
416,0.005955680025033696
417,-0.3866707201133388
418,-0.3866707201133388
419,-0.1621689579829361
420,-0.4894421904510968
421,-0.49271407711891657
422,-0.4898609919445778
423,-0.35848215805212236
424,-0.2414492887801075
425,-0.5024451714361923
426,-0.12491978668775715
427,-0.12491978668775715
428,-0.49237782784290063
429,-0.4863374216869257
430,-0.11384570873513637
431,-0.32425318983493084
432,-0.12491978668775715
433,-0.5049620073345151
434,0.4771073601910807
435,1.7677408088510642
436,0.04370821849987721
437,-0.2708962687904854
438,4.647001076532463
439,-0.43700743807979686
440,-0.11988611489111134
441,-0.45714212526638004
442,-0.4918744606632361
443,-0.3866707201133388
444,-0.48507900373776425
445,0.9997696105865636
446,-0.255795253400548
447,-0.11384570873513637
448,-0.26066180729354516
449,-0.034313694348132716
450,-0.08968408411123653
451,-0.2463983948905696
452,-0.08968408411123653
453,1.145663540471827
454,-0.4863374216869257
455,-0.4894421904510968
456,-0.11384570873513637
457,0.395813560675251
458,-0.43700743807979686
459,-0.49237782784290063
460,-0.11384570873513637
461,-0.4863374216869257
462,0.12676380314453292
463,-0.3866707201133388
464,-0.4863374216869257
465,-0.5064721088735089
466,-0.6484216535389205
467,-0.11384570873513637
468,-0.4928811950225652
469,-0.26066180729354516
470,-0.5024451714361923
471,-0.47400492578514347
472,-0.08968408411123653
473,-0.3707300882677209
474,-0.45034666834090825
475,0.39858208016340624
476,-0.22559322262067316
477,-0.5065566745596926
478,-0.4969926981460655
479,-0.4010166847337793
480,0.2958951755118318
481,-0.6484216535389205
482,-0.4863374216869257
483,-0.455380340137554
484,1.1854295476653287
485,-0.13565761536436197
486,1.163700193253568
487,-0.05042144409739929
488,-0.4863374216869257
489,-0.32828012727224753
490,-0.2463983948905696
491,-0.5024451714361923
492,-0.034313694348132716
493,0.3483299278831318
494,-0.4863374216869257
495,-0.3573083057891445
496,0.9274538680872313
497,-0.3443878770215141
498,2.4029901895877646
499,-0.49145565916975514
500,-0.47400492578514347
501,-0.49237782784290063
502,-0.4948100980550399
503,-0.455380340137554
504,1.093228788100527
505,1.5442457810799908
506,-0.12491978668775715
507,-0.11384570873513637
508,-0.1948878246611338
509,0.48910360681684706
510,-0.49237782784290063
511,-0.4863374216869257
512,-0.11913106412161445
513,0.5475787653441219
514,-0.4974960653257301
515,0.036576512298389464
516,-0.43700743807979686
517,-0.1621689579829361
518,-0.12491978668775715
519,-0.4894421904510968
520,1.2341715984066093
521,-0.4894421904510968
522,-0.5029485386158568
523,0.5189714017894245
524,-0.5028639729296732
525,-0.49237782784290063
526,-0.43700743807979686
527,3.817033162951754
528,-0.4888542575852486
529,-0.41687275089321363
530,-0.12491978668775715
531,-0.5028639729296732
532,-0.5028639729296732
533,-0.19824427701513722
534,-0.47400492578514347
535,-0.11988611489111134
536,-0.11384570873513637
537,1.4944124302931971
538,-0.35646868933346404
539,0.3482453621969482
540,0.7811411367084872
541,-0.01870931177853076
542,-0.01870931177853076
543,-0.12491978668775715
544,1.4944124302931971
545,-0.12491978668775715
546,-0.12491978668775715
547,-0.3693045524149108
548,-0.2351571990343002
549,0.09152810056801232
550,1.5841789061771412
551,-0.12491978668775715
552,-0.49078316061772326
553,-0.5029485386158568
554,-0.4918744606632361
555,-0.11384570873513637
556,0.1489119590497745
557,3.9327230485884233
558,0.955306180872432
559,-0.29807809649237277
560,-0.49237782784290063
561,-0.4894421904510968
562,-0.3766033765200472
563,-0.4863374216869257
564,-0.4863374216869257
565,-0.1621689579829361
566,-0.4894421904510968
567,-0.22408312108167944
568,-0.5028639729296732
569,-0.4902797934380587
570,-0.43700743807979686
571,0.38809593507663365
572,-0.11711759540295616
573,-0.49237782784290063
574,-0.4863374216869257
575,-0.35646868933346404
576,-0.3866707201133388
577,0.4771073601910807
578,-0.3573083057891445
579,-0.4888542575852486
580,-0.04438103794142432
581,1.5841789061771412
582,-0.12491978668775715
583,0.15948266982273065
584,-0.47299819142581434
585,0.955306180872432
586,-0.3464013457401724
587,0.9462455716384695
588,-0.4863374216869257
589,-0.4863374216869257
590,-0.5049620073345151
591,0.9274538680872313
592,-0.5024451714361923
593,-0.49237782784290063
594,-0.12491978668775715
595,-0.1621689579829361
596,0.016023023618325298
597,-0.6484216535389205
598,-0.5029485386158568
599,0.49782998024351216
600,-0.10478509950117394
601,-0.4894421904510968
602,0.2052890831722074
603,-0.4863374216869257
604,-0.11384570873513637
605,-0.3353272677875516
606,-0.4894421904510968
607,-0.034313694348132716
608,0.18876253192945994
609,2.441497778832105
610,-0.01870931177853076
611,-0.5064721088735089
612,-0.3363340021468808
613,-0.49237782784290063
614,-0.4863374216869257
615,0.6603330135889879
616,-0.35848215805212236
617,-0.32425318983493084
618,0.13683114673782454
619,-0.43700743807979686
620,-0.3573908580066095
